unix_time_s,voltage_a0,voltage_a3
1776087352.749190,0.947900,0.980600
1776087352.754103,1.433800,0.991600
1776087352.759102,1.649600,1.000700
1776087352.764097,1.259500,0.991900
1776087352.769112,0.967500,0.981500
1776087352.774101,1.453900,0.991900
1776087352.779099,1.674600,1.001300
1776087352.786847,1.279100,0.992200
1776087352.792188,0.985200,0.981200
1776087352.795862,1.467100,0.992500
1776087352.799167,1.684100,1.002000
1776087352.804108,1.284600,0.992800
1776087352.809113,0.987000,0.981200
1776087352.814117,1.467100,0.992200
1776087352.819107,1.678600,1.001600
1776087352.824099,1.279100,0.992500
1776087352.829111,0.981200,0.981200
1776087352.836690,1.461600,0.992200
1776087352.840464,1.672500,1.001300
1776087352.846410,1.274200,0.992200
1776087352.849467,0.979400,0.980900
1776087352.854113,1.462200,0.991900
1776087352.859107,1.675200,1.001000
1776087352.864104,1.276600,0.992800
1776087352.869104,0.984300,0.980900
1776087352.874101,1.467100,0.992500
1776087352.879109,1.681900,1.002000
1776087352.886407,1.283600,0.992800
1776087352.891851,0.995800,0.980900
1776087352.895634,1.478400,0.992500
1776087352.899112,1.698400,1.002300
1776087352.904128,1.298000,0.992800
1776087352.909112,1.008700,0.981200
1776087352.914097,1.489300,0.992500
1776087352.919101,1.708800,1.002300
1776087352.924096,1.305300,0.993100
1776087352.929097,1.017200,0.981800
1776087352.936836,1.497600,0.992800
1776087352.940654,1.713400,1.002600
1776087352.945924,1.307800,0.993100
1776087352.949095,1.014200,0.981800
1776087352.954094,1.493300,0.993100
1776087352.959099,1.698400,1.002000
1776087352.964105,1.293700,0.992800
1776087352.969112,0.999200,0.981200
1776087352.974112,1.479900,0.992500
1776087352.979133,1.687100,1.001600
1776087352.986106,1.285500,0.992200
1776087352.991926,0.996800,0.981200
1776087352.995702,1.480500,0.992800
1776087352.999106,1.692900,1.001600
1776087353.004110,1.291600,0.992500
1776087353.009097,1.005600,0.981200
1776087353.014103,1.489700,0.992500
1776087353.019105,1.703300,1.002300
1776087353.024105,1.299800,0.993100
1776087353.029109,1.015100,0.981800
1776087353.037365,1.497600,0.993100
1776087353.039136,1.706600,1.002300
1776087353.046346,1.302300,0.993100
1776087353.049381,1.014200,0.981500
1776087353.054112,1.493000,0.992800
1776087353.059114,1.696600,1.002600
1776087353.065783,1.290100,0.992500
1776087353.069112,1.000100,0.981200
1776087353.074110,1.481700,0.992200
1776087353.079107,1.684400,1.001600
1776087353.087002,1.280300,0.992500
1776087353.089525,0.994000,0.980900
1776087353.096742,1.477400,0.992200
1776087353.099576,1.679500,1.001600
1776087353.104107,1.278800,0.992200
1776087353.109097,0.991900,0.980600
1776087353.114100,1.478100,0.992200
1776087353.119101,1.681600,1.001300
1776087353.124096,1.279400,0.992500
1776087353.129105,0.996800,0.981200
1776087353.138054,1.482900,0.992500
1776087353.142688,1.688900,1.002300
1776087353.146446,1.285500,0.992800
1776087353.149167,1.002900,0.981200
1776087353.154109,1.487500,0.992800
1776087353.159109,1.688000,1.002300
1776087353.164117,1.283600,0.992500
1776087353.169120,0.997400,0.981500
1776087353.174106,1.482600,0.992800
1776087353.179109,1.679500,1.002000
1776087353.186979,1.274800,0.992800
1776087353.192564,0.987300,0.981200
1776087353.196188,1.471600,0.992800
1776087353.199178,1.660300,1.001300
1776087353.204112,1.258000,0.992200
1776087353.209098,0.966600,0.980600
1776087353.214119,1.453300,0.991600
1776087353.219111,1.634000,1.000700
1776087353.224114,1.236600,0.991600
1776087353.229099,0.948800,0.980300
1776087353.236899,1.437200,0.991600
1776087353.239389,1.618100,1.000400
1776087353.246609,1.223800,0.991000
1776087353.249374,0.935400,0.980900
1776087353.254117,1.426500,0.991900
1776087353.259126,1.600100,1.000700
1776087353.264106,1.209200,0.991600
1776087353.269105,0.921400,0.980300
1776087353.274101,1.415800,0.991300
1776087353.279095,1.592200,1.000100
1776087353.287748,1.203100,0.990700
1776087353.293087,0.925700,0.981200
1776087353.296906,1.421900,0.991600
1776087353.299983,1.612000,1.000400
1776087353.304113,1.221700,0.991000
1776087353.309094,0.950700,0.980000
1776087353.314106,1.448100,0.991000
1776087353.319101,1.652000,1.001300
1776087353.324113,1.255900,0.991900
1776087353.329111,0.987900,0.980900
1776087353.337083,1.482600,0.992500
1776087353.339291,1.687400,1.002000
1776087353.346244,1.284900,0.992200
1776087353.349194,1.015100,0.981200
1776087353.354110,1.503700,0.993100
1776087353.359103,1.705700,1.002300
1776087353.364105,1.298600,0.992800
1776087353.369108,1.025100,0.982100
1776087353.374105,1.512800,0.992800
1776087353.379109,1.711800,1.002300
1776087353.386631,1.301700,0.993700
1776087353.392151,1.028500,0.982700
1776087353.395629,1.513500,0.993100
1776087353.399102,1.710000,1.002300
1776087353.404114,1.301000,0.993100
1776087353.409122,1.024200,0.981800
1776087353.414109,1.510700,0.993100
1776087353.419117,1.707600,1.002600
1776087353.424116,1.296200,0.993100
1776087353.429107,1.025100,0.982100
1776087353.436517,1.512500,0.993100
1776087353.439889,1.710300,1.002600
1776087353.446088,1.301000,0.992800
1776087353.449139,1.032500,0.981500
1776087353.454118,1.520200,0.993100
1776087353.459117,1.719800,1.002300
1776087353.464107,1.308100,0.993100
1776087353.469097,1.034300,0.982100
1776087353.474102,1.519600,0.992800
1776087353.479100,1.706300,1.002000
1776087353.487717,1.294900,0.992800
1776087353.490259,1.015100,0.981800
1776087353.496524,1.500000,0.992800
1776087353.499395,1.680100,1.001600
1776087353.504117,1.271100,0.992200
1776087353.509102,0.992500,0.980600
1776087353.514103,1.480200,0.992200
1776087353.519110,1.658100,1.001300
1776087353.524101,1.253100,0.991900
1776087353.529113,0.976000,0.981500
1776087353.536768,1.467100,0.991900
1776087353.541877,1.647700,1.000700
1776087353.545542,1.244900,0.991900
1776087353.549097,0.972000,0.980600
1776087353.554113,1.465500,0.992200
1776087353.559104,1.648400,1.001300
1776087353.564108,1.246700,0.991900
1776087353.569108,0.976900,0.981200
1776087353.574114,1.472000,0.992200
1776087353.579116,1.656900,1.001300
1776087353.588694,1.253700,0.991900
1776087353.592163,0.981200,0.980900
1776087353.595669,1.477100,0.991900
1776087353.599101,1.654500,1.000700
1776087353.604111,1.250700,0.991300
1776087353.609130,0.973600,0.981200
1776087353.614118,1.464600,0.992500
1776087353.619108,1.630700,1.000700
1776087353.624100,1.230200,0.991900
1776087353.629103,0.951900,0.980600
1776087353.636986,1.445100,0.992200
1776087353.642612,1.609000,1.000700
1776087353.646280,1.211900,0.991600
1776087353.649311,0.937300,0.980300
1776087353.654107,1.435000,0.991300
1776087353.659093,1.601400,1.000100
1776087353.664120,1.207700,0.990700
1776087353.669098,0.939700,0.980600
1776087353.674104,1.440200,0.991300
1776087353.679104,1.615400,1.000700
1776087353.686698,1.221700,0.991300
1776087353.692449,0.961700,0.980600
1776087353.696211,1.462200,0.991600
1776087353.699160,1.649600,1.001000
1776087353.704117,1.249800,0.992200
1776087353.709104,0.992200,0.981200
1776087353.714094,1.490300,0.992200
1776087353.719108,1.682200,1.001300
1776087353.724123,1.276900,0.992500
1776087353.729107,1.020000,0.981500
1776087353.737130,1.512800,0.993700
1776087353.741970,1.705400,1.002300
1776087353.745636,1.295900,0.992800
1776087353.749107,1.036400,0.982400
1776087353.754110,1.527500,0.993400
1776087353.759125,1.719500,1.003800
1776087353.764114,1.305900,0.993400
1776087353.769114,1.041900,0.982700
1776087353.774125,1.531200,0.993700
1776087353.779121,1.716100,1.004100
1776087353.787985,1.301000,0.994000
1776087353.791533,1.035800,0.983000
1776087353.795309,1.522600,0.993700
1776087353.799111,1.703300,1.002600
1776087353.804118,1.290400,0.992800
1776087353.809118,1.026700,0.982100
1776087353.814104,1.516800,0.993100
1776087353.819116,1.702400,1.002300
1776087353.824112,1.290700,0.993100
1776087353.829112,1.030000,0.982400
1776087353.838329,1.522000,0.993100
1776087353.842256,1.707900,1.002600
1776087353.846022,1.295600,0.992500
1776087353.849158,1.038600,0.981800
1776087353.854111,1.529300,0.995800
1776087353.859113,1.719800,1.005300
1776087353.864132,1.305900,0.994600
1776087353.869111,1.051700,0.983000
1776087353.874112,1.541500,0.994000
1776087353.879106,1.736600,1.004100
1776087353.888699,1.319700,1.001000
1776087353.890394,1.069100,0.993400
1776087353.895902,1.555300,1.002300
1776087353.899474,1.746300,1.009000
1776087353.904105,1.327900,1.004700
1776087353.909104,1.071800,0.991600
1776087353.914114,1.555000,1.002000
1776087353.919106,1.739300,1.008700
1776087353.924137,1.319400,1.003500
1776087353.929171,1.063300,0.991600
1776087353.936870,1.546400,1.002300
1776087353.940674,1.730800,1.008700
1776087353.945511,1.313300,1.003800
1776087353.949137,1.058700,0.991000
1776087353.954113,1.545500,1.002300
1776087353.959112,1.728600,1.008400
1776087353.964105,1.311700,1.004100
1776087353.969105,1.059000,0.991000
1776087353.974109,1.543400,1.002300
1776087353.979116,1.730500,1.008700
1776087353.989127,1.312000,1.003500
1776087353.992641,1.061200,0.991000
1776087353.996445,1.549500,1.001300
1776087353.999278,1.737200,1.008700
1776087354.004114,1.318700,1.003500
1776087354.009113,1.069700,0.991600
1776087354.014115,1.555900,1.002000
1776087354.019113,1.742700,1.008400
1776087354.024108,1.323600,1.003800
1776087354.029111,1.077000,0.994900
1776087354.036883,1.565000,1.002000
1776087354.039237,1.749700,1.009000
1776087354.046273,1.328800,1.003800
1776087354.049291,1.076400,0.994900
1776087354.054112,1.562300,1.005600
1776087354.059108,1.738100,1.009600
1776087354.064110,1.316900,1.003800
1776087354.069109,1.057200,0.991300
1776087354.074116,1.542800,0.998900
1776087354.079106,1.710300,1.007100
1776087354.086783,1.292500,0.995800
1776087354.092798,1.027300,0.983600
1776087354.096478,1.519300,0.994000
1776087354.099697,1.682800,1.002600
1776087354.104116,1.270500,0.992500
1776087354.109111,1.013600,0.981500
1776087354.114119,1.509500,0.993100
1776087354.119111,1.688000,1.001600
1776087354.124109,1.275400,0.992500
1776087354.129121,1.027300,0.981800
1776087354.135916,1.525100,0.993100
1776087354.141467,1.710900,1.003500
1776087354.145485,1.295600,0.993400
1776087354.149122,1.049000,0.983000
1776087354.154122,1.543400,0.996800
1776087354.159113,1.725900,1.005600
1776087354.164122,1.309600,1.001300
1776087354.169168,1.061500,0.986700
1776087354.174106,1.552200,0.998900
1776087354.179132,1.731700,1.007400
1776087354.187262,1.312600,1.003200
1776087354.190626,1.061800,0.990700
1776087354.196280,1.547300,1.001300
1776087354.199208,1.714600,1.008100
1776087354.204116,1.294300,0.996500
1776087354.209118,1.031300,0.984600
1776087354.214124,1.520500,0.994600
1776087354.219111,1.672800,1.002600
1776087354.224116,1.257100,0.992800
1776087354.229119,0.987300,0.981200
1776087354.237206,1.480200,0.992800
1776087354.241515,1.616000,1.000400
1776087354.244510,1.213500,0.991000
1776087354.249145,0.947900,0.980000
1776087354.254126,1.447200,0.991600
1776087354.259117,1.589500,1.000100
1776087354.264111,1.191800,0.991000
1776087354.269109,0.936900,0.980300
1776087354.274125,1.445100,0.991600
1776087354.279106,1.597400,1.000100
1776087354.287071,1.201900,0.991000
1776087354.289488,0.953400,0.980300
1776087354.296861,1.461300,0.991900
1776087354.299785,1.621800,1.000700
1776087354.307249,1.222300,0.991300
1776087354.309370,0.992800,0.980900
1776087354.314116,1.479900,0.992200
1776087354.319127,1.645900,1.000700
1776087354.324110,1.237600,0.991600
1776087354.329103,0.985200,0.980900
1776087354.340178,1.489000,0.993100
1776087354.344660,1.641900,1.001300
1776087354.348614,1.235100,0.992500
1776087354.349213,0.980300,0.981800
1776087354.354162,1.481400,0.992500
1776087354.359121,1.632500,1.000700
1776087354.364142,1.227200,0.991600
1776087354.369130,0.977200,0.981200
1776087354.374128,1.480200,0.992500
1776087354.379110,1.638000,1.000700
1776087354.386796,1.232400,0.991600
1776087354.392529,0.989400,0.981500
1776087354.396209,1.494200,0.992500
1776087354.399146,1.660900,1.001300
1776087354.404136,1.253400,0.991900
1776087354.409134,1.015400,0.981200
1776087354.414133,1.519600,0.993100
1776087354.419128,1.696000,1.002300
1776087354.424126,1.284000,0.992200
1776087354.429125,1.053200,0.982100
1776087354.436071,1.551900,0.996500
1776087354.439652,1.733800,1.005000
1776087354.445977,1.315100,1.001300
1776087354.449133,1.086500,0.993700
1776087354.454134,1.580600,1.004400
1776087354.459141,1.755200,1.009900
1776087354.464142,1.330600,1.004700
1776087354.469133,1.091100,0.995500
1776087354.474110,1.582400,1.005600
1776087354.479140,1.743900,1.011100
1776087354.484495,1.316600,1.005000
1776087354.497932,1.070600,0.992200
1776087354.499271,1.558300,1.002300
1776087354.499347,1.713700,1.008700
1776087354.504195,1.292200,0.995800
1776087354.509178,1.045600,0.984300
1776087354.514193,1.538500,0.997700
1776087354.523349,1.694700,1.005600
1776087354.524601,1.275700,0.994900
1776087354.529403,1.028800,0.983300
1776087354.537577,1.526900,0.993700
1776087354.541165,1.679200,1.003500
1776087354.546464,1.262300,0.993400
1776087354.549370,1.015100,0.981800
1776087354.554114,1.515000,0.992800
1776087354.559147,1.667000,1.001600
1776087354.564927,1.251000,0.992200
1776087354.569399,1.005000,0.981500
1776087354.574201,1.506400,0.992500
1776087354.579522,1.652900,1.001000
1776087354.589921,1.241500,0.991900
1776087354.592255,0.995800,0.981500
1776087354.594842,1.501900,0.992800
1776087354.599237,1.651100,1.001300
1776087354.604131,1.239700,0.991900
1776087354.609100,0.999800,0.981200
1776087354.614135,1.503700,0.992500
1776087354.619136,1.655100,1.001300
1776087354.624115,1.242800,0.991600
1776087354.629162,1.000100,0.982100
1776087354.635519,1.505800,0.992800
1776087354.640101,1.654200,1.001300
1776087354.644889,1.243700,0.992200
1776087354.649136,1.002300,0.981800
1776087354.654129,1.507400,0.992800
1776087354.659137,1.657200,1.001300
1776087354.664138,1.244900,0.991900
1776087354.669128,1.005600,0.981800
1776087354.674143,1.510700,0.992800
1776087354.679139,1.660000,1.001600
1776087354.687864,1.247300,0.992200
1776087354.690145,1.011100,0.981200
1776087354.695813,1.516800,0.992800
1776087354.699144,1.669100,1.002000
1776087354.704139,1.255900,0.992500
1776087354.709135,1.020300,0.981500
1776087354.714139,1.523800,0.992800
1776087354.719136,1.675200,1.002000
1776087354.724108,1.261400,0.992800
1776087354.729142,1.027900,0.981800
1776087354.737150,1.530900,0.992800
1776087354.740565,1.685600,1.003200
1776087354.746930,1.268100,0.993100
1776087354.749128,1.035500,0.983000
1776087354.754107,1.535400,0.996500
1776087354.759109,1.685300,1.005600
1776087354.764108,1.267500,0.994300
1776087354.769101,1.029700,0.982700
1776087354.774108,1.531800,0.994000
1776087354.779131,1.672500,1.002300
1776087354.786883,1.256200,0.992500
1776087354.790133,1.016600,0.982100
1776087354.796117,1.519300,0.993100
1776087354.799419,1.659300,1.001000
1776087354.804137,1.244300,0.991900
1776087354.809135,1.010500,0.981500
1776087354.814145,1.515300,0.993100
1776087354.819165,1.662100,1.001300
1776087354.824135,1.246700,0.992200
1776087354.829127,1.014800,0.981500
1776087354.839137,1.522000,0.993100
1776087354.842826,1.669100,1.002900
1776087354.846478,1.252500,0.993100
1776087354.849230,1.020900,0.982100
1776087354.854120,1.526000,0.996200
1776087354.859115,1.673700,1.004700
1776087354.864122,1.256800,0.994000
1776087354.869104,1.027300,0.983300
1776087354.874105,1.533000,0.994000
1776087354.879119,1.682800,1.003500
1776087354.886816,1.265000,0.993100
1776087354.892889,1.038600,0.982400
1776087354.896670,1.544000,0.996500
1776087354.899956,1.695700,1.005000
1776087354.908860,1.275700,0.994600
1776087354.910857,1.047100,0.983600
1776087354.914948,1.550100,0.997400
1776087354.921689,1.692300,1.005000
1776087354.924152,1.272100,0.994600
1776087354.929228,1.039800,0.983000
1776087354.951639,1.541800,0.994000
1776087354.952408,1.684400,1.003200
1776087354.954018,1.263200,0.993700
1776087354.954358,1.034600,0.983000
1776087354.954432,1.540000,0.993400
1776087354.959152,1.687700,1.003200
1776087354.965044,1.265000,0.993400
1776087354.969304,1.041000,0.982700
1776087354.974312,1.544000,0.996800
1776087354.979168,1.686500,1.004700
1776087354.987104,1.265300,0.994000
1776087354.989581,1.034900,0.983000
1776087354.996435,1.538800,0.995800
1776087354.999219,1.676100,1.004700
1776087355.004178,1.255600,0.994000
1776087355.009142,1.027600,0.983000
1776087355.014152,1.533900,0.993400
1776087355.019125,1.670900,1.003500
1776087355.024141,1.252800,0.993100
1776087355.029143,1.022100,0.982700
1776087355.037592,1.529600,0.993700
1776087355.041493,1.661800,1.002000
1776087355.047547,1.244600,0.991900
1776087355.049213,1.015400,0.982100
1776087355.054134,1.524400,0.995800
1776087355.059124,1.662700,1.002900
1776087355.064109,1.245500,0.992800
1776087355.069113,1.023900,0.982700
1776087355.074112,1.533600,0.993400
1776087355.079115,1.672200,1.003200
1776087355.087432,1.253400,0.993400
1776087355.092126,1.029400,0.982400
1776087355.095832,1.536700,0.993700
1776087355.099125,1.670900,1.003200
1776087355.104203,1.249800,0.993400
1776087355.109123,1.026400,0.982400
1776087355.114117,1.533000,0.993400
1776087355.119108,1.664800,1.003200
1776087355.124110,1.248200,0.993400
1776087355.129108,1.026700,0.982700
1776087355.137729,1.534500,0.996500
1776087355.142469,1.671500,1.003200
1776087355.146254,1.251600,0.993100
1776087355.149184,1.030000,0.982100
1776087355.154120,1.537600,0.996500
1776087355.159113,1.669700,1.005300
1776087355.164111,1.251000,0.993700
1776087355.169127,1.029100,0.983000
1776087355.174117,1.537900,0.994300
1776087355.179135,1.671500,1.003200
1776087355.188785,1.251600,0.993100
1776087355.192340,1.029700,0.983000
1776087355.196077,1.539400,0.994000
1776087355.199119,1.670900,1.003500
1776087355.204127,1.249800,0.992800
1776087355.209116,1.030000,0.982700
1776087355.214169,1.537300,0.993400
1776087355.219134,1.666100,1.002900
1776087355.224121,1.247900,0.993400
1776087355.229117,1.026100,0.983000
1776087355.238551,1.534800,0.993400
1776087355.242002,1.656300,1.002600
1776087355.245721,1.239400,0.993100
1776087355.249115,1.014200,0.982700
1776087355.254131,1.523200,0.993100
1776087355.259117,1.640400,1.003200
1776087355.264115,1.222000,0.993100
1776087355.269121,0.995200,0.981500
1776087355.274123,1.507700,0.992800
1776087355.279132,1.620900,1.001000
1776087355.286868,1.208300,0.991600
1776087355.291987,0.981200,0.981200
1776087355.295766,1.498800,0.992500
1776087355.299112,1.607800,1.000400
1776087355.304106,1.198200,0.991000
1776087355.309098,0.977500,0.980900
1776087355.314103,1.494500,0.992200
1776087355.319106,1.610500,1.000400
1776087355.324103,1.202800,0.991000
1776087355.329106,0.988500,0.980900
1776087355.336136,1.507400,0.992800
1776087355.341787,1.634600,1.001300
1776087355.345473,1.220200,0.991600
1776087355.349112,1.008700,0.981800
1776087355.354118,1.524400,0.993100
1776087355.359144,1.653800,1.002600
1776087355.364120,1.234500,0.993400
1776087355.369123,1.024500,0.982100
1776087355.374137,1.536300,0.995800
1776087355.379136,1.663000,1.004100
1776087355.386714,1.242400,0.994000
1776087355.392311,1.028800,0.983300
1776087355.396067,1.542100,0.996800
1776087355.399107,1.667900,1.004700
1776087355.404121,1.246100,0.994900
1776087355.409127,1.035800,0.983000
1776087355.414109,1.546700,0.997100
1776087355.419114,1.669400,1.005000
1776087355.424108,1.246400,0.994300
1776087355.429116,1.033700,0.983000
1776087355.436879,1.545800,0.997100
1776087355.441871,1.665100,1.005300
1776087355.445692,1.244600,0.994600
1776087355.449135,1.036700,0.983300
1776087355.454134,1.547600,0.997100
1776087355.459126,1.671200,1.004700
1776087355.464129,1.248600,0.994300
1776087355.469111,1.038000,0.983000
1776087355.474111,1.549200,0.997400
1776087355.479119,1.663600,1.004700
1776087355.487467,1.242100,0.994300
1776087355.492330,1.025800,0.983000
1776087355.496120,1.536000,0.994600
1776087355.499146,1.638000,1.002900
1776087355.504117,1.218900,0.992500
1776087355.509111,0.993100,0.982100
1776087355.514114,1.506100,0.993100
1776087355.519103,1.594600,1.000400
1776087355.524116,1.185100,0.991600
1776087355.529136,0.962900,0.981200
1776087355.536750,1.481400,0.991900
1776087355.541670,1.568400,0.999800
1776087355.546521,1.162500,0.990700
1776087355.549377,0.943400,0.980900
1776087355.554121,1.465200,0.991600
1776087355.559114,1.550100,0.999800
1776087355.564115,1.149100,0.990400
1776087355.569111,0.933600,0.980300
1776087355.574120,1.459700,0.991900
1776087355.579116,1.552500,0.999800
1776087355.586882,1.150900,0.991000
1776087355.592622,0.945800,0.980300
1776087355.596139,1.473200,0.991600
1776087355.599767,1.574800,0.999800
1776087355.604116,1.171600,0.990700
1776087355.609186,0.968700,0.980600
1776087355.614126,1.496400,0.991900
1776087355.619121,1.602300,1.000700
1776087355.624154,1.192700,0.991000
1776087355.629112,0.990400,0.980900
1776087355.636612,1.512200,0.992500
1776087355.642409,1.615100,1.000700
1776087355.646124,1.203400,0.991600
1776087355.649127,0.998300,0.981200
1776087355.654119,1.520200,0.992500
1776087355.659122,1.620600,1.000700
1776087355.664113,1.205800,0.991300
1776087355.669131,1.000100,0.981200
1776087355.674109,1.518600,0.992800
1776087355.679108,1.622100,1.001300
1776087355.686985,1.205800,0.991600
1776087355.689108,1.006500,0.981200
1776087355.696068,1.526300,0.993100
1776087355.699119,1.634300,1.002300
1776087355.704134,1.215600,0.992200
1776087355.709123,1.017200,0.981500
1776087355.714109,1.537600,0.995800
1776087355.719126,1.648400,1.004100
1776087355.724113,1.228400,0.993400
1776087355.729135,1.031900,0.982700
1776087355.736673,1.547600,0.996800
1776087355.739122,1.658700,1.004400
1776087355.746166,1.235100,0.994000
1776087355.749121,1.038600,0.983300
1776087355.754123,1.555900,0.997700
1776087355.759124,1.665400,1.004700
1776087355.764128,1.241200,0.994000
1776087355.769150,1.044400,0.983600
1776087355.774127,1.561100,0.997400
1776087355.779139,1.666700,1.005000
1776087355.786958,1.242400,0.994000
1776087355.789777,1.045600,0.983000
1776087355.796991,1.560500,0.997100
1776087355.799929,1.664800,1.004400
1776087355.804141,1.240000,0.994300
1776087355.809164,1.049000,0.983300
1776087355.814152,1.564700,0.997100
1776087355.819129,1.674300,1.005000
1776087355.824150,1.248200,0.994300
1776087355.829133,1.059300,0.983300
1776087355.837187,1.573900,0.997400
1776087355.840808,1.684400,1.004700
1776087355.845808,1.255900,0.994000
1776087355.849141,1.064800,0.984300
1776087355.854136,1.579400,0.997400
1776087355.859155,1.685300,1.005000
1776087355.864158,1.256500,0.994300
1776087355.869131,1.058700,0.983300
1776087355.874137,1.572700,0.997400
1776087355.879135,1.669700,1.005000
1776087355.887163,1.242400,0.994300
1776087355.890547,1.048000,0.983600
1776087355.894444,1.563800,0.994000
1776087355.899204,1.660300,1.003800
1776087355.904141,1.234800,0.993400
1776087355.909149,1.042500,0.983000
1776087355.914136,1.560500,0.996800
1776087355.919123,1.657200,1.004700
1776087355.924151,1.232700,0.993400
1776087355.929124,1.041000,0.983300
1776087355.936814,1.560500,0.996800
1776087355.939949,1.660900,1.005000
1776087355.945313,1.234200,0.993400
1776087355.949139,1.043800,0.984300
1776087355.954116,1.561400,0.997400
1776087355.959120,1.654500,1.003200
1776087355.964121,1.229300,0.992800
1776087355.969128,1.037700,0.982700
1776087355.974146,1.555600,0.997100
1776087355.979134,1.643800,1.004100
1776087355.988208,1.221100,0.993400
1776087355.995182,1.031900,0.982700
1776087355.995395,1.553400,0.996500
1776087355.999118,1.644700,1.004400
1776087356.004118,1.221700,0.994000
1776087356.009116,1.031900,0.983000
1776087356.014120,1.552800,0.997100
1776087356.019137,1.641600,1.004400
1776087356.024126,1.217100,0.993400
1776087356.029118,1.030000,0.983300
1776087356.037614,1.550100,0.997100
1776087356.043052,1.638600,1.004400
1776087356.046836,1.215600,0.993400
1776087356.050024,1.029700,0.982700
1776087356.054125,1.552200,0.997100
1776087356.059123,1.641900,1.004100
1776087356.064129,1.219900,0.993400
1776087356.069114,1.035500,0.983300
1776087356.074115,1.558000,0.997400
1776087356.079127,1.647700,1.004100
1776087356.086217,1.224400,0.993700
1776087356.091996,1.037700,0.983300
1776087356.095724,1.557400,0.997100
1776087356.099129,1.639800,1.003800
1776087356.104118,1.214400,0.994000
1776087356.109125,1.026400,0.982700
1776087356.114125,1.547900,0.996800
1776087356.119116,1.629400,1.004100
1776087356.124121,1.207000,0.993400
1776087356.129120,1.023300,0.983600
1776087356.137173,1.546400,0.997100
1776087356.142638,1.638900,1.004700
1776087356.146462,1.215300,0.993400
1776087356.149368,1.039200,0.983000
1776087356.154126,1.563500,0.994300
1776087356.159127,1.659300,1.003200
1776087356.164130,1.233000,0.993100
1776087356.169134,1.059900,0.983000
1776087356.174129,1.581800,0.994900
1776087356.179128,1.675800,1.003200
1776087356.186542,1.247000,0.993100
1776087356.191729,1.072500,0.983300
1776087356.195444,1.590400,0.997400
1776087356.199123,1.680400,1.004400
1776087356.204125,1.248200,0.994300
1776087356.209120,1.070000,0.983900
1776087356.214117,1.587900,0.997700
1776087356.219113,1.670000,1.004700
1776087356.224130,1.238800,0.994300
1776087356.229126,1.050800,0.983300
1776087356.236990,1.568400,0.994300
1776087356.243222,1.635500,1.002900
1776087356.246759,1.206700,0.992500
1776087356.249147,1.013200,0.982100
1776087356.254129,1.535700,0.993400
1776087356.259130,1.589100,1.001000
1776087356.264122,1.169500,0.992200
1776087356.269118,0.972300,0.981800
1776087356.274129,1.501900,0.992500
1776087356.279127,1.541200,0.997100
1776087356.286671,1.131700,0.989100
1776087356.291970,0.935700,0.979700
1776087356.295532,1.471600,0.991600
1776087356.299124,1.513800,0.995800
1776087356.304120,1.109100,0.987000
1776087356.309123,0.925700,0.976300
1776087356.314123,1.466800,0.990100
1776087356.319118,1.520800,0.995200
1776087356.324129,1.116700,0.987000
1776087356.329129,0.943400,0.978500
1776087356.336791,1.485400,0.990700
1776087356.342242,1.547600,0.998900
1776087356.346053,1.141700,0.990100
1776087356.349129,0.967800,0.980300
1776087356.354122,1.506100,0.992200
1776087356.359122,1.573300,1.000700
1776087356.364115,1.161600,0.990700
1776087356.369122,0.991000,0.980900
1776087356.374129,1.525100,0.992500
1776087356.379116,1.593700,1.000100
1776087356.390295,1.176500,0.991000
1776087356.392877,1.003800,0.981200
1776087356.396436,1.536700,0.993100
1776087356.399420,1.606500,1.001600
1776087356.404172,1.185400,0.992200
1776087356.409148,1.013600,0.982400
1776087356.414131,1.544900,0.995800
1776087356.419123,1.619100,1.003200
1776087356.424126,1.195100,0.992800
1776087356.429128,1.031900,0.983000
1776087356.436083,1.563200,0.994000
1776087356.441875,1.648000,1.001600
1776087356.445858,1.222600,0.991900
1776087356.449117,1.066700,0.982700
1776087356.454121,1.594000,0.996500
1776087356.459117,1.688300,1.004400
1776087356.464112,1.256200,0.994000
1776087356.469131,1.105700,0.987600
1776087356.474127,1.626700,0.999200
1776087356.479128,1.721300,1.005600
1776087356.489177,1.280600,0.995200
1776087356.490741,1.120700,0.988200
1776087356.496355,1.636800,1.001000
1776087356.499132,1.715500,1.007800
1776087356.504127,1.274200,0.995800
1776087356.509122,1.101800,0.985200
1776087356.514119,1.615400,0.998300
1776087356.519124,1.670600,1.004700
1776087356.524122,1.234500,0.994000
1776087356.529130,1.049600,0.983600
1776087356.536959,1.570800,0.994000
1776087356.542139,1.615400,1.000700
1776087356.545774,1.186300,0.991600
1776087356.549237,1.004400,0.981800
1776087356.554111,1.533900,0.995500
1776087356.559127,1.576300,1.002900
1776087356.564124,1.157600,0.992200
1776087356.569130,0.984300,0.981800
1776087356.574124,1.518300,0.994000
1776087356.579123,1.560200,1.000700
1776087356.586779,1.147200,0.990700
1776087356.592694,0.977200,0.980900
1776087356.596144,1.514700,0.992200
1776087356.599822,1.557400,1.000100
1776087356.604123,1.144500,0.991000
1776087356.609125,0.974500,0.980900
1776087356.614125,1.511000,0.992500
1776087356.619126,1.550100,0.999800
1776087356.624121,1.139600,0.991000
