unix_time_s,voltage_a0,voltage_a3
1775750312.757079,0.964700,0.965300
1775750312.762098,0.725800,0.954000
1775750312.767074,1.087400,0.962600
1775750312.772078,1.151500,0.967500
1775750312.777087,0.915900,0.964400
1775750312.782337,0.688200,0.953400
1775750312.787835,1.063000,0.958600
1775750312.792551,1.146900,0.964700
1775750312.797155,0.916800,0.963200
1775750312.802094,0.692800,0.951900
1775750312.807072,1.097800,0.958300
1775750312.812060,1.217700,0.965600
1775750312.817060,0.979700,0.963800
1775750312.822077,0.745000,0.953400
1775750312.827084,1.189600,0.963500
1775750312.832162,1.348000,0.978100
1775750312.838507,1.093500,0.976900
1775750312.844891,0.832600,0.963200
1775750312.847832,1.274200,0.969600
1775750312.852081,1.454300,0.982100
1775750312.857076,1.184500,0.980300
1775750312.862075,0.904900,0.972300
1775750312.867070,1.335200,0.985200
1775750312.872083,1.523800,0.997100
1775750312.877063,1.243100,0.990700
1775750312.882058,0.948200,0.978100
1775750312.890261,1.370000,0.989400
1775750312.893676,1.575700,1.000700
1775750312.897097,1.287600,0.992500
1775750312.902086,0.981200,0.980000
1775750312.907082,1.395700,0.990400
1775750312.912064,1.597700,1.001300
1775750312.917085,1.301700,0.993400
1775750312.922082,0.986100,0.980300
1775750312.928229,1.384400,0.990400
1775750312.932070,1.563500,0.997700
1775750312.940521,1.271700,0.991900
1775750312.944081,0.956500,0.978800
1775750312.947386,1.345000,0.988800
1775750312.952067,1.504300,0.995800
1775750312.957052,1.215600,0.989100
1775750312.962101,0.910400,0.977200
1775750312.967118,1.287600,0.980300
1775750312.972062,1.427400,0.987900
1775750312.977080,1.150900,0.983900
1775750312.982077,0.857900,0.973300
1775750312.988872,1.230200,0.974500
1775750312.993799,1.366700,0.983600
1775750312.997214,1.101800,0.977500
1775750313.002058,0.818800,0.962300
1775750313.007071,1.190300,0.968100
1775750313.012091,1.329100,0.980000
1775750313.017089,1.074000,0.975400
1775750313.022058,0.799000,0.960800
1775750313.027071,1.175900,0.967200
1775750313.032075,1.333400,0.979100
1775750313.043238,1.081600,0.978500
1775750313.046667,0.805400,0.963500
1775750313.047071,1.194200,0.969300
1775750313.052064,1.371800,0.981800
1775750313.057059,1.119500,0.979400
1775750313.062055,0.834100,0.964100
1775750313.067065,1.222600,0.969900
1775750313.072144,1.414000,0.982100
1775750313.077087,1.155200,0.980600
1775750313.082089,0.863400,0.972000
1775750313.090090,1.251000,0.976300
1775750313.093815,1.461000,0.986400
1775750313.097206,1.197000,0.983000
1775750313.102058,0.896700,0.974500
1775750313.107062,1.282100,0.978100
1775750313.112093,1.505200,0.987900
1775750313.117081,1.237600,0.984600
1775750313.122093,0.926900,0.974800
1775750313.127079,1.304400,0.979100
1775750313.132102,1.531800,0.991600
1775750313.139289,1.257700,0.987300
1775750313.144292,0.939700,0.976300
1775750313.147418,1.301700,0.979400
1775750313.152068,1.509800,0.988800
1775750313.157070,1.235700,0.985200
1775750313.162073,0.919600,0.974800
1775750313.167095,1.273900,0.979400
1775750313.172053,1.475300,0.988200
1775750313.177051,1.206700,0.983600
1775750313.182051,0.897000,0.974200
1775750313.190457,1.251000,0.978500
1775750313.197150,1.457300,0.987000
1775750313.197368,1.192400,0.983300
1775750313.202067,0.886300,0.974200
1775750313.207062,1.237600,0.977800
1775750313.212109,1.447500,0.987300
1775750313.217080,1.185400,0.983600
1775750313.222081,0.880500,0.973900
1775750313.227057,1.221700,0.977500
1775750313.232060,1.425600,0.986100
1775750313.238579,1.167400,0.983000
1775750313.243546,0.866100,0.973900
1775750313.247075,1.210400,0.977500
1775750313.252065,1.425600,0.987000
1775750313.257065,1.171600,0.983300
1775750313.262081,0.871000,0.973900
1775750313.267068,1.221700,0.977800
1775750313.272060,1.463700,0.987300
1775750313.277097,1.208600,0.983900
1775750313.282561,0.899400,0.973900
1775750313.289258,1.244300,0.978500
1775750313.292892,1.490900,0.988200
1775750313.297080,1.232700,0.984300
1775750313.302092,0.917100,0.975100
1775750313.307081,1.257700,0.978500
1775750313.312102,1.515900,0.987900
1775750313.317082,1.255900,0.984300
1775750313.322074,0.934200,0.974500
1775750313.327082,1.267800,0.978500
1775750313.332065,1.526600,0.991000
1775750313.340743,1.264400,0.987300
1775750313.344228,0.940900,0.976300
1775750313.347398,1.264400,0.978800
1775750313.352064,1.522000,0.988200
1775750313.357055,1.262000,0.984900
1775750313.362065,0.936900,0.975400
1775750313.367067,1.263800,0.978800
1775750313.372068,1.535400,0.988500
1775750313.377081,1.277200,0.986100
1775750313.382069,0.950100,0.976300
1775750313.393635,1.272400,0.979100
1775750313.396881,1.551900,0.992500
1775750313.397061,1.291600,0.988200
1775750313.402070,0.961700,0.976300
1775750313.407050,1.272100,0.979700
1775750313.412065,1.540000,0.989100
1775750313.417072,1.278800,0.986700
1775750313.422079,0.949800,0.976000
1775750313.427082,1.242100,0.978800
1775750313.432179,1.477400,0.987600
1775750313.438601,1.217100,0.983900
1775750313.445057,0.901800,0.974500
1775750313.447078,1.186000,0.977500
1775750313.452093,1.410300,0.986100
1775750313.457070,1.163100,0.982700
1775750313.462077,0.861000,0.973600
1775750313.467099,1.152100,0.973300
1775750313.472075,1.402400,0.984600
1775750313.477077,1.164300,0.981200
1775750313.482070,0.864600,0.973300
1775750313.490371,1.179000,0.976300
1775750313.493868,1.495100,0.987600
1775750313.497242,1.260100,0.984300
1775750313.502064,0.940600,0.975400
1775750313.507057,1.253100,0.978100
1775750313.512079,1.595900,0.992500
1775750313.517065,1.351100,0.995800
1775750313.522075,1.011700,0.984300
1775750313.527120,1.310800,0.991300
1775750313.532071,1.665100,1.003200
1775750313.540404,1.413700,1.002600
1775750313.546927,1.059000,0.988500
1775750313.547171,1.342600,0.994000
1775750313.552038,1.700200,1.005000
1775750313.557057,1.443600,1.004100
1775750313.562060,1.082500,0.993400
1775750313.567070,1.360600,0.998000
1775750313.572077,1.728300,1.007800
1775750313.577071,1.472600,1.005600
1775750313.582075,1.103000,0.994000
1775750313.589839,1.373100,0.998600
1775750313.596441,1.739000,1.008400
1775750313.597087,1.479300,1.006200
1775750313.602079,1.107200,0.991000
1775750313.607066,1.364500,0.995200
1775750313.612088,1.714000,1.005900
1775750313.617071,1.452100,1.004100
1775750313.622049,1.085600,0.993400
1775750313.627061,1.332500,0.997400
1775750313.632537,1.663300,1.006500
1775750313.643132,1.404200,1.004700
1775750313.646367,1.045600,0.990100
1775750313.647063,1.287600,0.987300
1775750313.652069,1.601000,0.997700
1775750313.657097,1.351700,0.998300
1775750313.662068,1.007800,0.986100
1775750313.667090,1.242100,0.984600
1775750313.672085,1.541200,0.995800
1775750313.677077,1.297400,0.990400
1775750313.682096,0.963500,0.978500
1775750313.687794,1.201600,0.979400
1775750313.693459,1.505800,0.989100
1775750313.697073,1.267500,0.985200
1775750313.702090,0.943400,0.975400
1775750313.707081,1.185400,0.976900
1775750313.712079,1.503100,0.988200
1775750313.717089,1.271100,0.984600
1775750313.722068,0.947000,0.975100
1775750313.727062,1.186900,0.977200
1775750313.732497,1.524100,0.988200
1775750313.739127,1.293700,0.985200
1775750313.745830,0.966600,0.975700
1775750313.747037,1.205500,0.977500
1775750313.752063,1.553400,0.991900
1775750313.757090,1.323000,0.995200
1775750313.762083,0.989400,0.983900
1775750313.767083,1.216800,0.982700
1775750313.772058,1.566000,0.994600
1775750313.777092,1.335800,0.997100
1775750313.782080,0.995800,0.985200
1775750313.790168,1.218000,0.983600
1775750313.797034,1.568700,0.995500
1775750313.797122,1.338900,0.997400
1775750313.802082,1.000700,0.985500
1775750313.807082,1.213100,0.983600
1775750313.812103,1.559500,0.995500
1775750313.817082,1.330000,0.997700
1775750313.822080,0.995200,0.985500
1775750313.827067,1.192400,0.983000
1775750313.832523,1.511600,0.991900
1775750313.837796,1.279100,0.987300
1775750313.842863,0.954300,0.976300
1775750313.847314,1.143300,0.976300
1775750313.852095,1.437800,0.986400
1775750313.857110,1.211900,0.983600
1775750313.862080,0.902800,0.975100
1775750313.867105,1.089500,0.975700
1775750313.872269,1.379800,0.985800
1775750313.877101,1.163700,0.983300
1775750313.882097,0.868600,0.974500
1775750313.888810,1.056900,0.971700
1775750313.892574,1.357800,0.982400
1775750313.897207,1.151200,0.980600
1775750313.902085,0.859100,0.965600
1775750313.907081,1.050200,0.964700
1775750313.912158,1.359900,0.978100
1775750313.917103,1.154900,0.978100
1775750313.922070,0.862800,0.971100
1775750313.927104,1.043200,0.969900
1775750313.932103,1.348300,0.981200
1775750313.939317,1.145700,0.979700
1775750313.942184,0.856400,0.972700
1775750313.947827,1.047100,0.966600
1775750313.952090,1.395000,0.980300
1775750313.957106,1.198500,0.980300
1775750313.962114,0.898800,0.973300
1775750313.967105,1.085600,0.974800
1775750313.972102,1.443000,0.986400
1775750313.977096,1.239400,0.983000
1775750313.982100,0.928700,0.974500
1775750313.992068,1.103300,0.972300
1775750313.992162,1.458200,0.985500
1775750313.997631,1.251000,0.982700
1775750314.002088,0.937300,0.974800
1775750314.007107,1.098100,0.972700
1775750314.012077,1.436200,0.983600
1775750314.017095,1.229300,0.981800
1775750314.022097,0.921100,0.973900
1775750314.027058,1.070300,0.971100
1775750314.032121,1.385300,0.982400
1775750314.042394,1.179000,0.980900
1775750314.043410,0.881700,0.973600
1775750314.048013,1.013900,0.971400
1775750314.052123,1.309300,0.974500
1775750314.057083,1.111800,0.973300
1775750314.062063,0.832300,0.959200
1775750314.067093,0.973600,0.959200
1775750314.072068,1.285500,0.967200
1775750314.077067,1.098100,0.965900
1775750314.082285,0.824300,0.955600
1775750314.092225,0.977500,0.956800
1775750314.095559,1.320000,0.973900
1775750314.097071,1.135300,0.975400
1775750314.102080,0.851200,0.969300
1775750314.107101,0.976000,0.964100
1775750314.112046,1.275100,0.970200
1775750314.117057,1.086200,0.970800
1775750314.122073,0.814000,0.959200
1775750314.127083,0.915300,0.958600
1775750314.132085,1.179900,0.965900
1775750314.140345,0.999200,0.964100
1775750314.143865,0.748600,0.954000
1775750314.147244,0.847500,0.948200
1775750314.152072,1.107900,0.952800
1775750314.157072,0.941500,0.955600
1775750314.162063,0.706200,0.948500
1775750314.167079,0.832900,0.944900
1775750314.172088,1.142300,0.955600
1775750314.177091,0.987300,0.957700
1775750314.182064,0.744700,0.950400
1775750314.190801,0.894200,0.954000
1775750314.194184,1.276300,0.964700
1775750314.197465,1.117300,0.967800
1775750314.202060,0.843900,0.958300
1775750314.207062,0.999200,0.958900
1775750314.212098,1.439600,0.976300
1775750314.217083,1.279700,0.978500
1775750314.222062,0.970500,0.972000
1775750314.227073,1.114300,0.973900
1775750314.232077,1.580600,0.990100
1775750314.240624,1.418200,0.995200
1775750314.244132,1.077300,0.987900
1775750314.247527,1.208600,0.985500
1775750314.252075,1.680700,0.998300
1775750314.257051,1.518300,1.001600
1775750314.262061,1.156100,0.992500
1775750314.267062,1.271100,0.987900
1775750314.272072,1.746600,1.000400
1775750314.277051,1.586700,1.005600
1775750314.282053,1.210700,0.995800
1775750314.288298,1.313600,0.997700
1775750314.296866,1.784500,1.016600
1775750314.297080,1.618100,1.017500
1775750314.302053,1.232400,1.003800
1775750314.307077,1.321800,1.002300
1775750314.312071,1.777800,1.018400
1775750314.317101,1.605300,1.019300
1775750314.322061,1.221700,1.004100
1775750314.327074,1.302900,0.995200
1775750314.332076,1.752400,1.004700
1775750314.340724,1.577500,1.008100
1775750314.347481,1.200600,0.997100
1775750314.347618,1.265600,0.990100
1775750314.352055,1.699600,1.001000
1775750314.357048,1.519900,1.003200
1775750314.362074,1.153300,0.993100
1775750314.367077,1.215300,0.987900
1775750314.372078,1.647400,0.999200
1775750314.377051,1.470700,1.001300
1775750314.382053,1.116100,0.992200
1775750314.389448,1.178100,0.984900
1775750314.394088,1.607800,0.997400
1775750314.397443,1.434100,0.999800
1775750314.402064,1.087400,0.991000
1775750314.407098,1.147200,0.986100
1775750314.412082,1.575700,0.997400
1775750314.417098,1.403600,0.998900
1775750314.422087,1.064200,0.987600
1775750314.427072,1.118800,0.982400
1775750314.432080,1.543700,0.995800
1775750314.439138,1.378600,0.998300
1775750314.443989,1.045900,0.986700
1775750314.447489,1.103900,0.978500
1775750314.452062,1.544600,0.992500
1775750314.457072,1.386500,0.995800
1775750314.462077,1.051700,0.985200
1775750314.467081,1.106900,0.981200
1775750314.472058,1.545500,0.994600
1775750314.477070,1.388300,0.998000
1775750314.482291,1.055400,0.986700
1775750314.488840,1.100200,0.978500
1775750314.492186,1.533900,0.988800
1775750314.497106,1.374600,0.994900
1775750314.502087,1.045900,0.984300
1775750314.507080,1.088300,0.980600
1775750314.512097,1.528100,0.994300
1775750314.517092,1.376400,0.998000
1775750314.522069,1.046800,0.986100
1775750314.527089,1.086200,0.981800
1775750314.532339,1.524800,0.992500
1775750314.537624,1.371500,0.995800
1775750314.542404,1.043800,0.984900
1775750314.547081,1.074600,0.980600
1775750314.553722,1.505200,0.991600
1775750314.557085,1.349300,0.994900
1775750314.562070,1.024500,0.984600
1775750314.567032,1.048600,0.976300
1775750314.572052,1.464300,0.987000
1775750314.577049,1.306500,0.985200
1775750314.582044,0.991000,0.976000
1775750314.594799,1.011100,0.970500
1775750314.598322,1.420100,0.983300
1775750314.598597,1.266900,0.982100
1775750314.602090,0.959200,0.973900
1775750314.607090,0.981200,0.969000
1775750314.612077,1.395700,0.982400
1775750314.617066,1.248200,0.982100
1775750314.622090,0.947900,0.973900
1775750314.627086,0.963800,0.969300
1775750314.632081,1.373400,0.982400
1775750314.642838,1.227500,0.981200
1775750314.646292,0.933000,0.973900
1775750314.647400,0.946700,0.968700
1775750314.652096,1.364800,0.981800
1775750314.657068,1.229000,0.981500
1775750314.662066,0.934800,0.973600
1775750314.667084,0.958000,0.969000
1775750314.672093,1.399600,0.983300
1775750314.677062,1.274200,0.982700
1775750314.682437,0.972300,0.973900
1775750314.687357,0.985500,0.969300
1775750314.695826,1.428000,0.982700
1775750314.697092,1.297700,0.983000
1775750314.702084,0.989400,0.974800
1775750314.707063,0.985500,0.969900
1775750314.712076,1.413400,0.982400
1775750314.717087,1.278200,0.982100
1775750314.722086,0.973300,0.973900
1775750314.727092,0.962600,0.969000
1775750314.732071,1.373100,0.982400
1775750314.742016,1.235100,0.981200
1775750314.744018,0.938800,0.973600
1775750314.747066,0.914400,0.968400
1775750314.752064,1.297400,0.973900
1775750314.757064,1.158200,0.973900
1775750314.762090,0.879600,0.968400
1775750314.767074,0.867400,0.965600
1775750314.772085,1.271700,0.972000
1775750314.777093,1.147800,0.972300
1775750314.782084,0.875900,0.967800
1775750314.789219,0.874700,0.964700
1775750314.794311,1.308100,0.972300
1775750314.797684,1.195400,0.976300
1775750314.802065,0.911600,0.970500
1775750314.807079,0.891500,0.966600
1775750314.812084,1.294300,0.973000
1775750314.817068,1.166500,0.973000
1775750314.822082,0.887200,0.968100
1775750314.827058,0.841100,0.958000
1775750314.832073,1.184800,0.963800
1775750314.840470,1.051700,0.963500
1775750314.844094,0.798700,0.953700
1775750314.847411,0.753500,0.945800
1775750314.852078,1.076700,0.956500
1775750314.857048,0.958000,0.958000
1775750314.862073,0.729400,0.950700
1775750314.867088,0.701600,0.943400
1775750314.872088,1.046800,0.951000
1775750314.877086,0.940900,0.953700
1775750314.882185,0.718700,0.947900
1775750314.891973,0.702900,0.942100
1775750314.895152,1.087400,0.954600
1775750314.898007,0.995200,0.957700
1775750314.902093,0.763000,0.950400
1775750314.907069,0.757800,0.944600
1775750314.912060,1.210700,0.957400
1775750314.917070,1.134700,0.964100
1775750314.922080,0.873800,0.962300
1775750314.927094,0.861900,0.961400
1775750314.932100,1.349900,0.978500
1775750314.938493,1.281800,0.980300
1775750314.944862,0.989100,0.972700
1775750314.947805,0.962600,0.968400
1775750314.952088,1.461600,0.983600
1775750314.957127,1.401100,0.991000
1775750314.962086,1.084400,0.985800
1775750314.967069,1.045600,0.977800
1775750314.972080,1.551900,0.993100
1775750314.977037,1.509800,0.999200
1775750314.982468,1.173500,0.990700
1775750314.987318,1.121900,0.984900
1775750314.994955,1.625800,0.998000
1775750314.997782,1.591000,1.005600
1775750315.002080,1.237900,0.995800
1775750315.007058,1.166800,0.987900
1775750315.012045,1.658100,1.000700
1775750315.017059,1.618800,1.007100
1775750315.022050,1.258600,0.995800
1775750315.027056,1.175900,0.988500
1775750315.032041,1.661200,1.000700
1775750315.038893,1.619100,1.007100
1775750315.047028,1.257700,0.996500
1775750315.047293,1.164600,0.987600
1775750315.052058,1.643500,1.000400
1775750315.057070,1.594300,1.006500
1775750315.062052,1.236000,0.996500
1775750315.067093,1.137500,0.987900
1775750315.072091,1.611100,1.000700
1775750315.077072,1.554000,1.006200
1775750315.082243,1.203400,0.995800
1775750315.087544,1.096300,0.983600
1775750315.094652,1.558000,0.995800
1775750315.097873,1.491500,1.000100
1775750315.102094,1.153000,0.991000
1775750315.107077,1.046200,0.980300
1775750315.112089,1.505200,0.991600
1775750315.117075,1.432600,0.995800
1775750315.122082,1.106000,0.988500
1775750315.127062,0.998300,0.976300
1775750315.132065,1.450900,0.988200
1775750315.141743,1.375800,0.993400
1775750315.144455,1.060200,0.983600
1775750315.147684,0.956200,0.973900
1775750315.152062,1.409400,0.986100
1775750315.157069,1.339800,0.991900
1775750315.162106,1.034600,0.982100
1775750315.167094,0.938500,0.973300
1775750315.172083,1.409700,0.986100
1775750315.177067,1.359000,0.992500
1775750315.182042,1.053800,0.982400
1775750315.193736,0.955600,0.973900
1775750315.193923,1.438700,0.986100
1775750315.197200,1.398100,0.993100
1775750315.202068,1.085900,0.987000
1775750315.207093,0.976300,0.977200
1775750315.212078,1.448800,0.988800
1775750315.217083,1.402400,0.994900
1775750315.222090,1.087400,0.987600
1775750315.227669,0.968400,0.977800
1775750315.232265,1.431100,0.989100
1775750315.237156,1.379500,0.994300
1775750315.242410,1.069100,0.983900
1775750315.247189,0.943400,0.974200
1775750315.252106,1.395700,0.986100
1775750315.257056,1.337400,0.992500
1775750315.262059,1.034000,0.982700
1775750315.267066,0.902500,0.973000
1775750315.272073,1.341300,0.985500
1775750315.277053,1.275100,0.983900
1775750315.282060,0.985500,0.974800
1775750315.293472,0.849400,0.960800
1775750315.296714,1.259200,0.967800
1775750315.297043,1.189300,0.970500
1775750315.302078,0.917400,0.966200
1775750315.307071,0.791700,0.955600
1775750315.312062,1.197900,0.964100
1775750315.317061,1.133200,0.968100
1775750315.322060,0.874700,0.964400
1775750315.327072,0.751700,0.954000
1775750315.332218,1.140500,0.962300
1775750315.340856,1.080400,0.966600
1775750315.342727,0.834400,0.956800
1775750315.347065,0.716300,0.947600
1775750315.352088,1.120700,0.958300
1775750315.357073,1.076400,0.964100
1775750315.362053,0.834700,0.955000
1775750315.367057,0.727900,0.946700
1775750315.372062,1.185400,0.959200
1775750315.377078,1.162500,0.965600
1775750315.382092,0.905800,0.963500
1775750315.389190,0.781000,0.954000
1775750315.394084,1.227800,0.963500
1775750315.397984,1.194500,0.968100
1775750315.402069,0.929600,0.964700
1775750315.407065,0.790500,0.954300
1775750315.412085,1.215900,0.963800
1775750315.417086,1.175600,0.968700
1775750315.422080,0.912200,0.965000
1775750315.427059,0.773700,0.955300
1775750315.432082,1.209500,0.964100
1775750315.440286,1.175300,0.968100
1775750315.443818,0.914400,0.965000
1775750315.447209,0.767300,0.954600
1775750315.452096,1.180200,0.964100
1775750315.457073,1.140200,0.968400
1775750315.462080,0.886000,0.964400
1775750315.467088,0.741900,0.953700
1775750315.472073,1.152100,0.963200
1775750315.477092,1.115500,0.967500
1775750315.482090,0.868300,0.964100
1775750315.490765,0.724800,0.953700
1775750315.494407,1.139900,0.962900
1775750315.497841,1.117000,0.967500
1775750315.502048,0.870700,0.963800
1775750315.507069,0.724800,0.954300
1775750315.512064,1.132000,0.962600
1775750315.517069,1.103300,0.966600
1775750315.522089,0.860000,0.962300
1775750315.527087,0.702600,0.949200
1775750315.532074,1.073700,0.955600
1775750315.540551,1.027900,0.959200
1775750315.544013,0.798100,0.951000
1775750315.547320,0.643000,0.950400
1775750315.552058,0.971100,0.953700
1775750315.557084,0.916200,0.955900
1775750315.562093,0.709000,0.948800
1775750315.567078,0.579000,0.949800
1775750315.572069,0.923800,0.958300
1775750315.577076,0.885400,0.958600
1775750315.582082,0.689700,0.950400
1775750315.589886,0.563700,0.950700
1775750315.596315,0.925000,0.958900
1775750315.597259,0.898200,0.959200
1775750315.602065,0.701600,0.950400
1775750315.607066,0.578000,0.950700
1775750315.612080,0.988800,0.960400
1775750315.617060,0.987300,0.960400
1775750315.622061,0.777000,0.951900
1775750315.627073,0.636900,0.951300
1775750315.632499,1.079200,0.964700
1775750315.642627,1.093200,0.968700
1775750315.645614,0.861900,0.965300
1775750315.647136,0.712600,0.954300
1775750315.652064,1.193600,0.964400
1775750315.657064,1.230800,0.969900
1775750315.662095,0.972700,0.965900
1775750315.667058,0.803000,0.955600
1775750315.672067,1.288800,0.965600
1775750315.677083,1.341900,0.978100
1775750315.682595,1.064200,0.973900
1775750315.691635,0.879900,0.967500
1775750315.696050,1.369100,0.983600
1775750315.697077,1.442300,0.992200
1775750315.702083,1.145700,0.986100
1775750315.707092,0.937300,0.976300
1775750315.712099,1.409700,0.988200
1775750315.717107,1.465800,0.995200
1775750315.726154,1.161000,0.987900
1775750315.727796,0.939400,0.976300
1775750315.732054,1.396000,0.988500
1775750315.740300,1.442300,0.994900
1775750315.744467,1.139900,0.987600
1775750315.747660,0.916200,0.976300
1775750315.752048,1.367900,0.988200
1775750315.757039,1.410900,0.994600
1775750315.762054,1.115200,0.987300
1775750315.767063,0.891800,0.976300
1775750315.772063,1.344700,0.987600
1775750315.777094,1.391400,0.994000
1775750315.782073,1.100200,0.987000
1775750315.794047,0.877100,0.975100
1775750315.797004,1.329400,0.986700
1775750315.797207,1.381000,0.993400
1775750315.802085,1.093200,0.987000
1775750315.807056,0.870100,0.976000
1775750315.812103,1.326700,0.987300
1775750315.817062,1.387400,0.994300
1775750315.822069,1.099600,0.983600
1775750315.827080,0.875000,0.973000
1775750315.832081,1.331600,0.985500
1775750315.837109,1.396300,0.993400
1775750315.843850,1.108800,0.986700
1775750315.847221,0.873800,0.973900
1775750315.852091,1.315100,0.985800
1775750315.857085,1.364800,0.992800
1775750315.862077,1.079800,0.986100
1775750315.867097,0.847500,0.968400
1775750315.872065,1.290100,0.973300
1775750315.877085,1.356900,0.983300
1775750315.882537,1.078600,0.980600
1775750315.887668,0.850900,0.965000
1775750315.892822,1.311400,0.971400
1775750315.897136,1.405700,0.986100
1775750315.902072,1.122500,0.982400
1775750315.907097,0.888400,0.973600
1775750315.912093,1.351700,0.986100
1775750315.917072,1.459100,0.994600
1775750315.922077,1.166800,0.987600
1775750315.927091,0.917700,0.976300
1775750315.932086,1.367000,0.987900
1775750315.951989,1.461000,0.995200
1775750315.952230,1.166800,0.987600
1775750315.952420,0.907600,0.976300
1775750315.952612,1.339800,0.987900
1775750315.957647,1.414900,0.994000
1775750315.962080,1.124900,0.987000
1775750315.967073,0.867100,0.975400
1775750315.972096,1.280900,0.979400
1775750315.977101,1.337400,0.986400
1775750315.982067,1.060600,0.978800
1775750315.992397,0.811200,0.962900
1775750315.993932,1.213800,0.969300
1775750315.997197,1.268100,0.972300
1775750316.002097,1.005600,0.967800
1775750316.007116,0.769700,0.955300
1775750316.012107,1.165500,0.964100
1775750316.017091,1.222900,0.969000
1775750316.022093,0.971400,0.965600
1775750316.027066,0.741900,0.954600
1775750316.032073,1.149700,0.963200
1775750316.039018,1.225400,0.969000
1775750316.042542,0.977200,0.965600
1775750316.047052,0.751700,0.954300
1775750316.052086,1.198500,0.964700
1775750316.057083,1.315400,0.977200
1775750316.062070,1.057800,0.973600
1775750316.067094,0.815200,0.959500
1775750316.072095,1.262900,0.968100
1775750316.077089,1.392000,0.980300
1775750316.082094,1.122200,0.978500
1775750316.089327,0.864000,0.970800
1775750316.097042,1.306200,0.977500
1775750316.097712,1.447800,0.990100
1775750316.102064,1.166800,0.985200
1775750316.107058,0.899100,0.975100
1775750316.112287,1.343800,0.987300
1775750316.117075,1.511600,0.995800
1775750316.122058,1.224700,0.988800
1775750316.127057,0.946100,0.977500
1775750316.132077,1.384700,0.988200
1775750316.140538,1.557100,0.999500
1775750316.144008,1.264100,0.992200
1775750316.147640,0.971400,0.979400
1775750316.152063,1.398700,0.990100
1775750316.157054,1.573900,1.000700
1775750316.162107,1.279400,0.992800
1775750316.167098,0.980900,0.979400
1775750316.172087,1.403600,0.991000
1775750316.177050,1.581800,1.000700
1775750316.182072,1.286100,0.992800
1775750316.190469,0.985200,0.979700
1775750316.194041,1.404800,0.990100
1775750316.197350,1.587300,1.000700
1775750316.202062,1.288200,0.993100
1775750316.207076,0.980000,0.980000
1775750316.212085,1.381600,0.989700
1775750316.217077,1.529300,0.999800
1775750316.222081,1.235400,0.991300
1775750316.227065,0.928700,0.978800
1775750316.232064,1.309000,0.988500
1775750316.237908,1.416700,0.994900
1775750316.246189,1.136200,0.987900
1775750316.247186,0.849100,0.968700
1775750316.252089,1.205800,0.972700
1775750316.257068,1.300700,0.974800
1775750316.262088,1.040700,0.969600
1775750316.267090,0.777000,0.956800
1775750316.272060,1.154200,0.965000
1775750316.277085,1.275400,0.970800
1775750316.282072,1.028500,0.966600
1775750316.288043,0.773700,0.955300
1775750316.295971,1.194500,0.964400
1775750316.297103,1.377600,0.979100
1775750316.302078,1.125300,0.978100
1775750316.307065,0.851800,0.963200
1775750316.312088,1.273300,0.970200
1775750316.317094,1.480500,0.983000
1775750316.322060,1.211900,0.981200
1775750316.327059,0.918600,0.973000
1775750316.332242,1.329100,0.985500
1775750316.339009,1.550700,0.997700
1775750316.345490,1.274200,0.991000
1775750316.347080,0.964100,0.978800
1775750316.352089,1.366400,0.989400
1775750316.357056,1.607200,1.000700
1775750316.362052,1.322400,1.000100
1775750316.367083,1.006800,0.986400
1775750316.372063,1.403600,0.994600
1775750316.377065,1.676400,1.005000
1775750316.382056,1.388600,1.003800
1775750316.390873,1.061800,0.989100
1775750316.394432,1.449400,0.995800
1775750316.398187,1.726200,1.005600
1775750316.402082,1.429200,1.003800
1775750316.407089,1.087400,0.993400
1775750316.412061,1.457000,0.998900
1775750316.417065,1.714600,1.008100
1775750316.422116,1.413400,1.005000
1775750316.427092,1.069100,0.990400
1775750316.432086,1.433500,0.995800
1775750316.440769,1.678900,1.005300
1775750316.444218,1.383400,1.003200
1775750316.447449,1.041000,0.989100
1775750316.452069,1.397500,0.995500
1775750316.457069,1.621500,1.004700
1775750316.462086,1.328800,1.002600
1775750316.467082,0.994000,0.988200
1775750316.472073,1.338600,0.994300
1775750316.477043,1.532100,1.002900
1775750316.482431,1.249200,0.994000
1775750316.489007,0.927500,0.980600
1775750316.492911,1.267500,0.981800
1775750316.497115,1.442300,0.989100
1775750316.502094,1.175000,0.985200
1775750316.507103,0.871600,0.974500
1775750316.512066,1.214100,0.978100
1775750316.517059,1.398100,0.986700
1775750316.522100,1.140200,0.983000
1775750316.527090,0.846900,0.973600
1775750316.532094,1.198500,0.973900
1775750316.538495,1.408500,0.985200
1775750316.543045,1.155800,0.981800
1775750316.547151,0.861000,0.973000
1775750316.552096,1.216500,0.973900
1775750316.557078,1.451500,0.985500
1775750316.562082,1.197300,0.982400
1775750316.567087,0.894800,0.973600
1775750316.572075,1.251300,0.977500
1775750316.577074,1.507400,0.987600
1775750316.582224,1.247000,0.984600
1775750316.591964,0.933000,0.975100
1775750316.595139,1.283300,0.979100
1775750316.597088,1.547300,0.991900
1775750316.602100,1.283300,0.987600
1775750316.607088,0.957700,0.976300
1775750316.612091,1.292200,0.979700
1775750316.617073,1.540300,0.989400
1775750316.622220,1.273900,0.986700
1775750316.627069,0.946100,0.976000
1775750316.632084,1.264400,0.978800
